"","accuracy","auc","precision","recall","f1","V1"
"292","0.971428571428572","0.953015873015873","0.972619047619048","0.990476190476191","1","10-1-4"
"293","0.971428571428571","0.949736842105263","0.973484848484848","0.989473684210526","1","10-2-1"
"294","0.992857142857143","0.9875","0.990476190476191","1","1","10-2-2"
"295","1","1","1","1","1","10-2-3"
"296","0.992857142857143","0.966666666666667","0.992307692307692","1","1","10-2-4"
"297","0.971428571428572","0.934722222222222","0.973666666666667","0.991666666666667","1","10-3-1"
"298","1","1","1","1","1","10-3-2"
"299","0.992857142857143","0.983333333333333","0.991304347826087","1","1","10-3-3"
"300","1","1","1","1","1","10-3-4"
"301","0.992857142857143","0.983333333333333","0.991304347826087","1","1","10-4-1"
"302","0.992857142857143","0.975","0.992","1","1","10-4-2"
"303","1","1","1","1","1","10-4-3"
"304","0.992857142857143","0.988888888888889","0.99","1","1","10-4-4"
"305","0.971428571428571","0.955714285714286","0.962337662337662","1","1","10-5-1"
"306","0.985714285714286","0.980714285714286","0.990909090909091","0.99","1","10-5-2"
"307","0.992857142857143","0.985714285714286","0.990909090909091","1","1","10-5-3"
"308","0.992857142857143","0.95","0.992592592592593","1","1","10-5-4"
"309","0.95","0.892142857142857","0.940818181818182","1","1","10-6-1"
"310","0.978571428571429","0.941666666666667","0.974125874125874","1","1","10-6-2"
"311","0.985714285714286","0.9675","0.982142857142857","1","1","10-6-3"
"312","0.992857142857143","0.966666666666667","0.992307692307692","1","1","10-6-4"
"313","0.978571428571428","0.9625","0.973913043478261","1","1","10-7-1"
"314","0.978571428571429","0.94","0.975666666666667","1","1","10-7-2"
"315","0.992857142857143","0.983333333333333","0.991304347826087","1","1","10-7-3"
"316","0.978571428571429","0.957142857142857","0.973517786561265","1","1","10-7-4"
"317","0.978571428571429","0.964502164502165","0.981818181818182","0.990909090909091","1","10-8-1"
"318","1","1","1","1","1","10-8-2"
"319","0.985714285714286","0.963888888888889","0.982","1","1","10-8-3"
"320","0.992857142857143","0.983333333333333","0.991304347826087","1","1","10-8-4"
"321","0.928571428571429","0.860714285714286","0.925766233766234","1","0.933333333333333","11-1-1"
"322","0.992857142857143","0.966666666666667","0.992307692307692","1","1","11-1-2"
"323","0.957142857142857","0.931547619047619","0.954004329004329","0.991666666666667","1","11-1-3"
"324","0.978571428571429","0.951428571428571","0.973484848484848","1","1","11-1-4"
"325","0.985714285714286","0.9835","0.990476190476191","0.992","1","11-2-1"
"326","0.978571428571429","0.961111111111111","0.972256728778468","1","1","11-2-2"
"327","0.971428571428572","0.937142857142857","0.966666666666667","1","1","11-2-3"
"328","0.985714285714286","0.971428571428572","0.982608695652174","1","1","11-2-4"
"329","0.985714285714286","0.966666666666667","0.983333333333333","1","1","11-3-1"
"330","0.985714285714286","0.973333333333333","0.980778032036613","1","1","11-3-2"
"331","0.957142857142857","0.855555555555556","0.948441558441558","1","0.933333333333333","11-3-3"
"332","1","1","1","1","1","11-3-4"
"333","0.985714285714286","0.975","0.981818181818182","1","1","11-4-1"
