"","accuracy","auc","precision","recall","f1","V1"
"387","0.971428571428571","0.957359307359307","0.982213438735178","0.981385281385281","1","13-1-3"
"388","0.978571428571429","0.976623376623377","0.990909090909091","0.981818181818182","1","13-1-4"
"389","0.892857142857143","0.825","0.892063492063492","1","0.933333333333333","13-2-1"
"390","0.985714285714286","0.978888888888889","0.979473684210526","1","1","13-2-2"
"391","0.992857142857143","0.966666666666667","0.992307692307692","1","1","13-2-3"
"392","0.985714285714286","0.976388888888889","0.98047619047619","1","1","13-2-4"
"393","0.978571428571428","0.954761904761905","0.973913043478261","1","1","13-3-1"
"394","0.992857142857143","0.985714285714286","0.990909090909091","1","1","13-3-2"
"395","0.992857142857143","0.975","0.992","1","1","13-3-3"
"396","0.992857142857143","0.975","0.992","1","1","13-3-4"
"397","0.964285714285714","0.971861471861472","0.988888888888889","0.961904761904762","1","13-4-1"
"398","0.985714285714286","0.972222222222222","0.981304347826087","1","1","13-4-2"
"399","0.978571428571429","0.95","0.973818181818182","1","1","13-4-3"
"400","0.971428571428572","0.955952380952381","0.972294372294372","0.990476190476191","1","13-4-4"
"401","0.985714285714286","0.965714285714286","0.982575757575758","1","1","13-5-1"
"402","1","1","1","1","1","13-5-2"
"403","0.985714285714286","0.971428571428572","0.982608695652174","1","1","13-5-3"
"404","0.992857142857143","0.990909090909091","0.988888888888889","1","1","13-5-4"
