"","accuracy","auc","precision","recall","f1","V1"
"388","0.971428571428572","0.946428571428572","0.963561076604555","1","1","13-1-4"
"389","0.957142857142857","0.928362573099415","0.964888888888889","0.978947368421053","1","13-2-1"
"390","0.985714285714286","0.958333333333333","0.983304347826087","1","1","13-2-2"
"391","1","1","1","1","1","13-2-3"
"392","0.978571428571429","0.955","0.972","1","1","13-2-4"
"393","0.985714285714286","0.975","0.981818181818182","1","1","13-3-1"
"394","0.992857142857143","0.9875","0.990476190476191","1","1","13-3-2"
"395","0.985714285714286","0.96","0.983333333333333","1","1","13-3-3"
"396","0.992857142857143","0.985714285714286","0.990909090909091","1","1","13-3-4"
"397","0.978571428571429","0.943333333333333","0.975304347826087","1","1","13-4-1"
"398","0.985714285714286","0.971428571428572","0.981818181818182","1","1","13-4-2"
"399","0.992857142857143","0.99","0.989473684210526","1","1","13-4-3"
"400","0.985714285714286","0.971428571428572","0.982608695652174","1","1","13-4-4"
"401","0.985714285714286","0.977777777777778","0.980952380952381","1","1","13-5-1"
"402","1","1","1","1","1","13-5-2"
"403","0.978571428571428","0.957142857142857","0.975","1","1","13-5-3"
"404","0.992857142857143","0.99","0.989473684210526","1","1","13-5-4"
