"","accuracy","auc","precision","recall","f1","V1"
"106","0.764285714285714","0.661014030464832","0.861880076445294","0.833139172040774","0.843856001879258","14-2"
"107","0.757142857142857","0.639994824016563","0.8391647597254","0.857132505175983","0.843617729639422","14-3"
"108","0.757142857142857","0.674746376811594","0.86656862745098","0.817826086956522","0.838698574765309","14-4"
"109","0.771428571428571","0.687735742518351","0.861385281385281","0.844042913608131","0.851766837813349","14-5"
"110","0.742857142857143","0.565041454646718","0.8139518999519","0.857463861674388","0.832683346988509","14-6"
"111","0.714285714285714","0.607036357362444","0.821994865038343","0.821056841709016","0.814451825326905","14-7"
"112","0.721428571428572","0.581372522214628","0.821537176274018","0.810364092048303","0.814556855509777","14-8"
"113","0.75","0.629594861660079","0.838869059329417","0.845142104272539","0.8372434874096","15-1"
"114","0.757142857142857","0.608923395445135","0.826379585326954","0.875465838509317","0.845919836664518","15-2"
"115","0.764285714285714","0.694680124223602","0.87296256684492","0.8295983436853","0.845087719298246","15-3"
"116","0.785714285714286","0.705319499341238","0.874323308270677","0.84397233201581","0.857860310421286","15-4"
"117","0.771428571428571","0.697846790890269","0.872339940760993","0.825693581780538","0.84774347661102","15-5"
"118","0.692857142857143","0.6844675656824","0.866593567251462","0.71984422227389","0.781828555127657","15-6"
"119","0.764285714285714","0.65816218741848","0.834650856389987","0.868387866900453","0.849593894883571","15-7"
"120","0.735714285714286","0.609241425368428","0.832199134199134","0.826895549149554","0.827847152847153","15-8"
