"","accuracy","auc","precision","recall","specificity","f1","V1"
"1828","0.7","0.591547619047619","0.812213438735178","0.797380952380952","0.385714285714286","0.80263896283616","9-2-13"
"1829","0.7","0.609917250306266","0.833916475681182","0.775390056168088","0.444444444444444","0.799915433403806","9-2-14"
"1830","0.728571428571429","0.63180754917597","0.83430303030303","0.819170653907496","0.444444444444444","0.821462450592885","9-2-15"
"1831","0.785714285714286","0.613975155279503","0.826421404682274","0.916997929606625","0.310952380952381","0.868632664942068","9-3-1"
"1832","0.742857142857143","0.617101013403073","0.828439917570352","0.855154407758527","0.379047619047619","0.835702558017209","9-3-2"
"1833","0.764285714285714","0.698932471164736","0.86936974789916","0.815087164551695","0.582777777777778","0.839095065114785","9-3-3"
"1834","0.771428571428572","0.634882677708765","0.837714285714286","0.881193926846101","0.388571428571429","0.856064141453423","9-3-4"
"1835","0.778571428571429","0.692189440993789","0.867381916329285","0.853664596273292","0.530714285714286","0.855992585102798","9-3-5"
"1836","0.728571428571429","0.613543859649123","0.82890501946566","0.833040100250627","0.394047619047619","0.824909032618224","9-3-6"
"1837","0.735714285714286","0.582627705627706","0.814426501035197","0.850969696969697","0.314285714285714","0.831168610816543","9-3-7"
"1838","0.742857142857143","0.619773668360625","0.829288537549407","0.845499717673631","0.394047619047619","0.835631951466127","9-3-8"
"1839","0.714285714285714","0.571251065643649","0.791521739130435","0.830986979772146","0.311515151515152","0.809680726054454","9-3-9"
"1840","0.778571428571429","0.663707415772633","0.855211744776962","0.863367212497647","0.464047619047619","0.858411523721422","9-3-10"
"1841","0.757142857142857","0.622135338345865","0.83538961038961","0.853794486215539","0.39047619047619","0.842539645427183","9-3-11"
"1842","0.735714285714286","0.571497873471558","0.805770750988142","0.870773524720893","0.272222222222222","0.835166732743051","9-3-12"
"1843","0.75","0.629156223893066","0.828207792207792","0.864661654135338","0.393650793650794","0.842054081184516","9-3-13"
"1844","0.742857142857143","0.587660174811204","0.821860411899314","0.864685428987488","0.310634920634921","0.839279286855605","9-3-14"
"1845","0.735714285714286","0.717656787656788","0.870805075930934","0.799123099123099","0.636190476190476","0.822634357512406","9-3-15"
"1846","0.778571428571429","0.60169696969697","0.821187088274045","0.917679653679654","0.285714285714286","0.864801806888763","9-4-1"
"1847","0.735714285714286","0.57012987012987","0.80766725223247","0.87478354978355","0.26547619047619","0.836564861227641","9-4-2"
"1848","0.8","0.686277526821005","0.859101518618681","0.888031244118201","0.48452380952381","0.871960266067574","9-4-3"
"1849","0.75","0.607573238781679","0.822657342657343","0.872419204836085","0.342727272727273","0.841991948058682","9-4-4"
"1850","0.75","0.638483346046275","0.834268398268398","0.854744469870328","0.422222222222222","0.840978823226967","9-4-5"
"1851","0.757142857142857","0.595990965556183","0.816492753623188","0.891505740636175","0.30047619047619","0.850821256038647","9-4-6"
"1852","0.792857142857143","0.669793650793651","0.855703933747412","0.881492063492063","0.458095238095238","0.867071846282373","9-4-7"
"1853","0.707142857142857","0.589378485740042","0.81291690765375","0.803042685765798","0.375714285714286","0.804289118057055","9-4-8"
"1854","0.778571428571429","0.688880105401845","0.859393939393939","0.851093544137022","0.526666666666667","0.854492753623189","9-4-9"
"1855","0.8","0.729704655248134","0.86538346563922","0.864409310496267","0.595","0.863772609819121","9-4-10"
"1856","0.757142857142857","0.625734426646326","0.835462450592885","0.873691075514874","0.377777777777778","0.846992412122344","9-4-11"
"1857","0.75","0.6198363497677","0.83030303030303","0.853006032868733","0.386666666666667","0.840653761276491","9-4-12"
"1858","0.692857142857143","0.548360363469059","0.811066252587992","0.817435012652404","0.279285714285714","0.798816131237184","9-4-13"
"1859","0.721428571428571","0.6328111946533","0.837818401405358","0.783082706766917","0.482539682539682","0.807478235286251","9-4-14"
"1860","0.714285714285714","0.601223649538867","0.819481658692185","0.822447299077734","0.38","0.812787820497012","9-4-15"
"1861","0.728571428571429","0.64296066252588","0.854122807017544","0.794492753623188","0.491428571428571","0.819630860095976","9-5-1"
"1862","0.764285714285714","0.709649758454106","0.868261562998405","0.829299516908213","0.59","0.843948896631823","9-5-2"
"1863","0.728571428571429","0.586248229268824","0.818021312872975","0.848686934728125","0.323809523809524","0.826548140658353","9-5-3"
"1864","0.75","0.672498554077501","0.832487078139252","0.854520917678812","0.490476190476191","0.837586958216005","9-5-4"
"1865","0.714285714285714","0.576630434782609","0.81055869911934","0.838260869565217","0.315","0.819445385532342","9-5-5"
"1866","0.792857142857143","0.655865245865246","0.842252356339313","0.896492396492397","0.415238095238095","0.867562297859781","9-5-6"
"1867","0.8","0.689989902291962","0.863982565108423","0.882202026806146","0.497777777777778","0.870450216450216","9-5-7"
"1868","0.778571428571429","0.689862637362637","0.876656314699793","0.847582417582418","0.532142857142857","0.851869591051177","9-5-8"
"1869","0.735714285714286","0.593181818181818","0.830646599777035","0.836363636363636","0.35","0.82946133449566","9-5-9"
"1870","0.664285714285714","0.566612554112554","0.816389439070823","0.735606060606061","0.397619047619048","0.771100141528538","9-5-10"
"1871","0.714285714285714","0.578676323676324","0.806501831501832","0.85020979020979","0.307142857142857","0.818699016062568","9-5-11"
"1872","0.771428571428571","0.634751082251082","0.83179646440516","0.890930735930736","0.378571428571429","0.857792172092024","9-5-12"
"1873","0.757142857142857","0.661119074162552","0.831884057971015","0.879381005467962","0.442857142857143","0.847701863354037","9-5-13"
"1874","0.792857142857143","0.730831451157538","0.878198757763975","0.852377188029362","0.609285714285714","0.863866278046652","9-5-14"
"1875","0.742857142857143","0.678674948240166","0.857844611528822","0.808778467908903","0.548571428571429","0.829172561855489","9-5-15"
"1876","0.764285714285714","0.678913043478261","0.859226128562513","0.837826086956522","0.52","0.845251559431934","9-6-1"
"1877","0.728571428571429","0.607629217972467","0.822313946922643","0.833671134357633","0.381587301587302","0.825358376733873","9-6-2"
"1878","0.757142857142857","0.661714975845411","0.848550724637681","0.837715665976535","0.485714285714286","0.839231906305077","9-6-3"
"1879","0.707142857142857","0.584028708133971","0.815948131197559","0.820438368648895","0.347619047619048","0.811690821256039","9-6-4"
"1880","0.75","0.649657820440429","0.838626645665547","0.844077545642763","0.455238095238095","0.837553651420667","9-6-5"
"1881","0.757142857142857","0.626396574440053","0.839765650063133","0.854459815546772","0.398333333333333","0.844637415724372","9-6-6"
"1882","0.685714285714286","0.573450754686453","0.80965334750501","0.79134595381735","0.355555555555556","0.794754521963824","9-6-7"
"1883","0.685714285714286","0.532900432900433","0.798","0.795562770562771","0.270238095238095","0.796239806704923","9-6-8"
"1884","0.75","0.697896103896104","0.857220026350461","0.817220779220779","0.578571428571429","0.833346075118992","9-6-9"
"1885","0.757142857142857","0.616964991530209","0.834406926406926","0.862025221155656","0.371904761904762","0.846777247987045","9-6-10"
"1886","0.771428571428571","0.660660173160173","0.842371541501976","0.872510822510823","0.448809523809524","0.854579926643262","9-6-11"
"1887","0.742857142857143","0.604033758639022","0.821894409937888","0.852511961722488","0.355555555555556","0.835993373921649","9-6-12"
"1888","0.75","0.666775362318841","0.864545122396785","0.807836438923395","0.525714285714286","0.833464431669488","9-6-13"
"1889","0.728571428571429","0.601038809144072","0.825506374632233","0.840966507177033","0.361111111111111","0.826827684510611","9-6-14"
"1890","0.757142857142857","0.663255693581781","0.857751427316645","0.831511387163561","0.495","0.840772885650934","9-6-15"
"1891","0.764285714285714","0.612533606744133","0.83555753070459","0.854591023012076","0.370476190476191","0.838444702295634","9-7-1"
