"","accuracy","auc","precision","recall","specificity","f1","V1"
"1703","0.785714285714286","0.631046982429335","0.843539793539793","0.891098293863","0.370995670995671","0.863474155689425","8-9-8"
"1704","0.742857142857143","0.598513457556936","0.819494071146245","0.864645962732919","0.332380952380952","0.838772609819121","8-9-9"
"1705","0.75","0.596266233766234","0.819628293140879","0.871103896103896","0.321428571428571","0.84225768321513","8-9-10"
"1706","0.757142857142857","0.590075757575758","0.82624359537403","0.871818181818182","0.308333333333333","0.846417233560091","8-9-11"
"1707","0.671428571428571","0.607593393448657","0.825541125541126","0.765186786897313","0.45","0.777727443359488","8-9-12"
"1708","0.764285714285714","0.658688123470732","0.854920634920635","0.844042913608131","0.473333333333333","0.846655837547131","8-9-13"
"1709","0.771428571428571","0.638931396343296","0.851210754158123","0.853418348242147","0.424444444444444","0.851088984879115","8-9-14"
"1710","0.778571428571429","0.697781385281385","0.862626262626263","0.85508658008658","0.54047619047619","0.855293685081349","8-9-15"
"1711","0.814285714285714","0.753495490017229","0.868774703557312","0.903657646701125","0.603333333333333","0.881509501784971","8-10-1"
"1712","0.735714285714286","0.619715540498149","0.850288641564385","0.808002509567727","0.431428571428571","0.823601338044604","8-10-2"
"1713","0.778571428571429","0.636574189095928","0.84104347826087","0.883942028985507","0.389206349206349","0.859777214655263","8-10-3"
"1714","0.757142857142857","0.627535395976572","0.835620452096425","0.868057804940158","0.387012987012987","0.844345980816569","8-10-4"
"1715","0.757142857142857","0.640003293807642","0.837","0.868339920948616","0.411666666666667","0.846607429195902","8-10-5"
"1716","0.735714285714286","0.575590758847052","0.808528428093645","0.845625962138548","0.305555555555556","0.826525892408245","8-10-6"
"1717","0.735714285714286","0.683163839084892","0.843325396825397","0.786962598804704","0.579365079365079","0.812581356867071","8-10-7"
"1718","0.764285714285714","0.651761716544325","0.854339581986641","0.844475814041031","0.459047619047619","0.845596934634298","8-10-8"
"1719","0.757142857142857","0.640380952380952","0.848083778966132","0.842666666666667","0.438095238095238","0.842483173603999","8-10-9"
"1720","0.75","0.64191254651781","0.842150831624516","0.844936204146731","0.438888888888889","0.839867814249427","8-10-10"
"1721","0.75","0.645274327122153","0.843913043478261","0.863405797101449","0.427142857142857","0.840818265915398","8-10-11"
"1722","0.728571428571429","0.591662907268171","0.832323744142966","0.81784962406015","0.36547619047619","0.823219912308488","8-10-12"
"1723","0.685714285714286","0.590313852813853","0.829772727272727","0.749675324675325","0.430952380952381","0.782254954651315","8-10-13"
"1724","0.757142857142857","0.654245718050066","0.854849178281673","0.840158102766799","0.468333333333333","0.843564928499206","8-10-14"
"1725","0.664285714285714","0.531620900076278","0.789055775142732","0.793241800152555","0.27","0.783008971704624","8-10-15"
"1726","0.707142857142857","0.633633033633034","0.823947550034507","0.824408924408924","0.442857142857143","0.812263444902474","8-11-1"
"1727","0.757142857142857","0.65741341991342","0.845636363636364","0.844588744588745","0.470238095238095","0.842490118577075","8-11-2"
"1728","0.735714285714286","0.61734544695071","0.832091097308489","0.82437343358396","0.41031746031746","0.826418687695283","8-11-3"
"1729","0.742857142857143","0.650921052631579","0.834607991550783","0.845175438596491","0.456666666666667","0.830569654309856","8-11-4"
"1730","0.721428571428571","0.587108036890646","0.813194052324487","0.834216073781291","0.34","0.822088157165497","8-11-5"
"1731","0.728571428571429","0.626638656918977","0.829808018068888","0.828039218599859","0.425238095238095","0.825508238531494","8-11-6"
"1732","0.792857142857143","0.620727620332883","0.842910654562828","0.897010796221323","0.344444444444444","0.867992621438819","8-11-7"
"1733","0.728571428571428","0.590792207792208","0.819565217391304","0.833965367965368","0.347619047619048","0.824525610970794","8-11-8"
"1734","0.728571428571429","0.602841991341991","0.824671560323734","0.825922077922078","0.379761904761905","0.824080546981852","8-11-9"
"1735","0.728571428571428","0.60974025974026","0.824761904761905","0.824242424242424","0.395238095238095","0.823281884703868","8-11-10"
"1736","0.757142857142857","0.659376471481735","0.841490683229814","0.855260879471406","0.463492063492063","0.844389233954451","8-11-11"
"1737","0.764285714285714","0.649123824052886","0.850790764790765","0.853803203661327","0.444444444444444","0.848726425869283","8-11-12"
"1738","0.728571428571429","0.582941370223979","0.815070504544189","0.845882740447958","0.32","0.825426655058379","8-11-13"
"1739","0.785714285714286","0.689543101825711","0.860905760905761","0.861229060794278","0.517857142857143","0.858390022675737","8-11-14"
"1740","0.8","0.689285717587777","0.868277728881848","0.879682546286665","0.498888888888889","0.869899260214325","8-11-15"
"1741","0.75","0.636045078110296","0.837300959909655","0.844709203839639","0.427380952380952","0.839295621086814","8-12-1"
"1742","0.75","0.614385536032595","0.825496256872754","0.830719124013242","0.398051948051948","0.826728917731172","8-12-2"
"1743","0.764285714285714","0.647077922077922","0.833333333333333","0.87034632034632","0.423809523809524","0.849529869211736","8-12-3"
"1744","0.778571428571428","0.686087301587302","0.846758893280632","0.873365079365079","0.498809523809524","0.855969781066913","8-12-4"
"1745","0.707142857142857","0.598675674693981","0.822525252525253","0.809414841451455","0.387936507936508","0.810485029145195","8-12-5"
"1746","0.742857142857143","0.616991341991342","0.823561076604555","0.851839826839827","0.382142857142857","0.835874140273598","8-12-6"
"1747","0.742857142857143","0.603063241106719","0.818831168831169","0.861126482213439","0.345","0.837695275738754","8-12-7"
"1748","0.792857142857143","0.697770562770563","0.86463391680783","0.871731601731602","0.523809523809524","0.867227355056895","8-12-8"
"1749","0.714285714285714","0.637207792207792","0.836746411483254","0.788701298701299","0.485714285714286","0.809948655995168","8-12-9"
"1750","0.721428571428571","0.564205251270469","0.812352729650213","0.832934312064747","0.295476190476191","0.821918299092212","8-12-10"
"1751","0.714285714285714","0.627099946836789","0.833820816864295","0.790311004784689","0.463888888888889","0.808213426428268","8-12-11"
"1752","0.728571428571429","0.651338383838384","0.855592937658155","0.811010101010101","0.491666666666667","0.821903587213485","8-12-12"
"1753","0.757142857142857","0.657702490745969","0.84472049689441","0.843976410063367","0.471428571428571","0.842085257737432","8-12-13"
"1754","0.728571428571429","0.607774327122153","0.825507825507825","0.824596273291925","0.390952380952381","0.822085692085692","8-12-14"
"1755","0.728571428571428","0.59882110579479","0.829415158449483","0.819864433811802","0.377777777777778","0.820724266116817","8-12-15"
"1756","0.764285714285714","0.672818292818293","0.85335936374838","0.857065157065157","0.488571428571429","0.848348654459189","8-13-1"
"1757","0.742857142857143","0.668232323232323","0.842478493373634","0.827417027417027","0.509047619047619","0.828344098460748","8-13-2"
"1758","0.742857142857143","0.650931677018634","0.845087719298246","0.816149068322981","0.485714285714286","0.827336487533685","8-13-3"
"1759","0.792857142857143","0.628035599031022","0.835081223124701","0.905118817109664","0.350952380952381","0.867527110570589","8-13-4"
"1760","0.742857142857143","0.638095238095238","0.837335115864528","0.823809523809524","0.452380952380952","0.827995879025627","8-13-5"
"1761","0.728571428571429","0.598451345755694","0.816286345233714","0.844997929606625","0.351904761904762","0.826418687695283","8-13-6"
"1762","0.8","0.638808840282524","0.851393939393939","0.896665299612668","0.380952380952381","0.872353156719312","8-13-7"
"1763","0.721428571428571","0.594394880481837","0.818821757952193","0.826408808582722","0.362380952380952","0.821498708010336","8-13-8"
"1764","0.721428571428571","0.651359751359751","0.832285714285714","0.812243312243312","0.490476190476191","0.816195855545127","8-13-9"
"1765","0.721428571428571","0.601880952380952","0.820048817696415","0.825666666666667","0.378095238095238","0.81624019562277","8-13-10"
"1766","0.685714285714286","0.588525480367586","0.815694993412385","0.783796992481203","0.393253968253968","0.791290990058927","8-13-11"
"1767","0.721428571428572","0.670913424866514","0.855624857598542","0.785160183066361","0.556666666666667","0.811633759194735","8-13-12"
"1768","0.735714285714286","0.622294372294372","0.839309523809524","0.825541125541126","0.419047619047619","0.826875203843354","8-13-13"
"1769","0.757142857142857","0.659742171761623","0.851236787621227","0.83908751812642","0.480396825396825","0.841567669900824","8-13-14"
"1770","0.721428571428571","0.564761904761905","0.810648018648018","0.842619047619048","0.286904761904762","0.818329360416317","8-13-15"
"1771","0.757142857142857","0.63160945842868","0.851785714285714","0.849885583524027","0.413333333333333","0.837010297960169","8-14-1"
"1772","0.728571428571429","0.649805194805195","0.85237343358396","0.788896103896104","0.510714285714286","0.815180839275013","8-14-2"
"1773","0.75","0.609101858925388","0.834627329192547","0.843095492742551","0.375108225108225","0.836961031971319","8-14-3"
"1774","0.742857142857143","0.630577951460304","0.833728590250329","0.838428630193336","0.422727272727273","0.832018921844706","8-14-4"
"1775","0.757142857142857","0.615351408825093","0.822842375016288","0.867210754158122","0.363492063492063","0.843634779613559","8-14-5"
"1776","0.728571428571428","0.64091307814992","0.837532467532468","0.80682615629984","0.475","0.820774696352393","8-14-6"
"1777","0.778571428571429","0.676464646464646","0.853445712182554","0.875151515151515","0.477777777777778","0.857740767906881","8-14-7"
"1778","0.771428571428571","0.66799595332204","0.8502109002109","0.861944287596462","0.474047619047619","0.851897224899301","8-14-8"
"1779","0.714285714285714","NaN","0.817259552042161","0.821010860484545",NA,"0.81203084337948","8-14-9"
"1780","0.692857142857143","0.580520421607378","0.813879767291532","0.791040843214756","0.37","0.793436087217332","8-14-10"
"1781","0.778571428571429","0.661328816111425","0.846906716471934","0.881705251270469","0.440952380952381","0.861702127659574","8-14-11"
"1782","0.778571428571429","0.686226237530585","0.860984635501798","0.854357236965933","0.518095238095238","0.854862945467399","8-14-12"
"1783","0.778571428571429","0.690702844066688","0.863065493756031","0.851881878609567","0.52952380952381","0.853718632072008","8-14-13"
"1784","0.742857142857143","0.631108205295848","0.841904761904762","0.820311648686935","0.441904761904762","0.826848407347129","8-14-14"
"1785","0.728571428571429","0.620785808394504","0.832433155080214","0.817285902503294","0.424285714285714","0.820641904113779","8-14-15"
"1786","0.757142857142857","0.615398550724638","0.831507455507455","0.860797101449275","0.37","0.841958371309084","8-15-1"
"1787","0.714285714285714","0.558160173160173","0.811450216450216","0.825844155844156","0.29047619047619","0.817782013296083","8-15-2"
"1788","0.721428571428572","0.54822096908939","0.814217391304348","0.837711779448622","0.258730158730159","0.822620721261095","8-15-3"
"1789","0.778571428571429","0.592766045548654","0.824161172161172","0.909817805383023","0.275714285714286","0.863216755432025","8-15-4"
"1790","0.721428571428571","0.575190099755317","0.813053613053613","0.834665913796349","0.315714285714286","0.82047619047619","8-15-5"
