"","accuracy","auc","precision","sensitivity","specificity","f1","V1"
"136","0.75","0.65025974025974","0.838546217321961","0.8445670995671","0.455952380952381","0.838706256627784","10-1"
"137","0.778571428571429","0.630170807453416","0.832397891963109","0.902484472049689","0.357857142857143","0.863721769031667","10-2"
"138","0.792857142857143","0.696309523809524","0.867071428571429","0.878333333333333","0.514285714285714","0.863930343756128","10-3"
"139","0.75","0.650919191919192","0.847901373988331","0.826838383838384","0.475","0.834826985393225","10-4"
"140","0.75","0.649386410690759","0.850390189520624","0.832582345191041","0.466190476190476","0.835252495226495","10-5"
"141","0.742857142857143","0.671158008658009","0.856156861191186","0.811363636363636","0.530952380952381","0.829146255521752","10-6"
"142","0.7","0.577040007922361","0.823310685714778","0.809130520895227","0.344949494949495","0.801161106126111","10-7"
"143","0.764285714285714","0.635566974088713","0.838216836557798","0.863514900558379","0.407619047619048","0.847805263162962","10-8"
"144","0.7","0.581093544137022","0.823955342902711","0.782187088274045","0.38","0.80148510719129","10-9"
"145","0.678571428571429","0.576626455796936","0.81484126984127","0.774364022704984","0.378888888888889","0.78946608946609","10-10"
"146","0.742857142857143","0.62987012987013","0.839572567783094","0.824025974025974","0.435714285714286","0.830678998769105","10-11"
"147","0.75","0.670441370223979","0.860947824105719","0.805882740447958","0.535","0.832426151536364","10-12"
"148","0.721428571428571","0.581520619731146","0.826851204351205","0.80113647755753","0.361904761904762","0.805856581601262","10-13"
"149","0.685714285714286","0.547561657767607","0.799019577930333","0.794012204424104","0.301111111111111","0.792506210529466","10-14"
"150","0.728571428571428","0.627158958001063","0.830671936758893","0.820984582668793","0.433333333333333","0.821202036733952","10-15"
"151","0.771428571428572","0.675374311678659","0.852453655040611","0.864081956690652","0.486666666666667","0.848722513716394","11-1"
"152","0.7","0.627722567287785","0.840555555555556","0.762111801242236","0.493333333333333","0.791226848075508","11-2"
"153","0.735714285714286","0.553896103896104","0.796916264090177","0.892316017316017","0.21547619047619","0.839148936170213","11-3"
"154","0.707142857142857","0.547609735801955","0.80022800083212","0.835219471603911","0.26","0.81432619994893","11-4"
"155","0.742857142857143","0.615562052364112","0.825709507883421","0.855886009490128","0.375238095238095","0.836422327466365","11-5"
"156","0.728571428571429","0.60987012987013","0.833269537480064","0.816168831168831","0.403571428571429","0.82349877961607","11-6"
"157","0.742857142857143","0.660522556390977","0.85224111002143","0.819854636591479","0.501190476190476","0.830083846008406","11-7"
"158","0.792857142857143","0.748760933955442","0.892891649413388","0.837045677434693","0.66047619047619","0.86107840956829","11-8"
"159","0.742857142857143","0.677967002486453","0.857984817115252","0.810219719258621","0.545714285714286","0.829264069264069","11-9"
"160","0.821428571428572","0.718577075098814","0.872486772486772","0.9085827216262","0.528571428571429","0.887370621257664","11-10"
"161","0.742857142857143","0.625207452095324","0.841667805878332","0.825018078793822","0.425396825396825","0.832124134712608","11-11"
"162","0.75","0.696318464144551","0.874810427603536","0.799303594955769","0.593333333333333","0.831072071559876","11-12"
"163","0.75","0.660326086956522","0.848674948240166","0.825652173913043","0.495","0.835821979692359","11-13"
"164","0.785714285714286","0.687197440240918","0.863902691511387","0.863918690005647","0.51047619047619","0.862445555956617","11-14"
"165","0.678571428571428","0.574022209674384","0.81469696969697","0.773758705063053","0.374285714285714","0.787693236995562","11-15"
"166","0.714285714285714","0.643640293091094","0.849076479076479","0.76950280840441","0.517777777777778","0.806138195565308","12-1"
