"","accuracy","auc","precision","sensitivity","specificity","f1","V1"
"106","0.764285714285714","0.671090868196131","0.844193608324043","0.861626180836707","0.480555555555556","0.848381366657468","8-1"
"107","0.7","0.544290109331299","0.801651971217189","0.831913551995932","0.256666666666667","0.81064383247547","8-2"
"108","0.75","0.586093544137022","0.814312629399586","0.882187088274045","0.29","0.84457432082739","8-3"
"109","0.764285714285714","0.735363730472426","0.891939695786781","0.799536984754376","0.671190476190476","0.839622311592936","8-4"
"110","0.7","0.665021645021645","0.865656565656566","0.737186147186147","0.592857142857143","0.791113375285391","8-5"
"111","0.707142857142857","0.565524920991673","0.823480818414322","0.783625599559103","0.347424242424242","0.795595799007564","8-6"
"112","0.728571428571429","0.636082564778217","0.837360446570973","0.812165129556434","0.46","0.819108889225538","8-7"
"113","0.714285714285714","0.609802247714147","0.819747899159664","0.809128304952104","0.41047619047619","0.809286855033223","8-8"
"114","0.764285714285714","0.654705439488048","0.854216073781291","0.84274421230943","0.466666666666667","0.846684839708095","8-9"
"115","0.714285714285714","0.623742236024845","0.833152173913043","0.803198757763975","0.444285714285714","0.81063505657577","8-10"
"116","0.707142857142857","0.563079710144928","0.82038485541918","0.801159420289855","0.325","0.809125977914567","8-11"
"117","0.7","0.661231884057971","0.855339105339105","0.754606625258799","0.567857142857143","0.796051622795809","8-12"
"118","0.742857142857143","0.644534632034632","0.845117140677781","0.827164502164502","0.461904761904762","0.833323478689332","8-13"
"119","0.721428571428571","0.607153745694936","0.828032383329866","0.818910665993046","0.395396825396825","0.819687675542074","8-14"
"120","0.735714285714286","0.611385281385281","0.839596273291926","0.815627705627706","0.407142857142857","0.823955441028612","8-15"
"121","0.735714285714286","0.649069643806486","0.842469810890863","0.807028176501861","0.491111111111111","0.822108210441365","9-1"
"122","0.778571428571429","0.6583057926728","0.843686868686869","0.87635184508586","0.44025974025974","0.855219279124888","9-2"
"123","0.707142857142857","0.570055555555556","0.824662618083671","0.804","0.336111111111111","0.806603805551174","9-3"
"124","0.721428571428571","0.63385046113307","0.839766313015741","0.789367588932806","0.478333333333333","0.812140921409214","9-4"
"125","0.714285714285714","0.606034255599473","0.837076648841355","0.788735177865613","0.423333333333333","0.81142220444546","9-5"
"126","0.778571428571428","0.6794959985349","0.863687979539642","0.856769774847578","0.502222222222222","0.854903088790132","9-6"
"127","0.757142857142857","0.699833333333333","0.863875598086124","0.816333333333333","0.583333333333333","0.837458002989918","9-7"
"128","0.728571428571429","0.620517127799737","0.827977602108037","0.829367588932806","0.411666666666667","0.824661901406087","9-8"
"129","0.714285714285714","0.578712121212121","0.812395336166503","0.813376623376623","0.344047619047619","0.812187922819152","9-9"
"130","0.692857142857143","0.555879917184265","0.800921394395079","0.821045548654244","0.290714285714286","0.805132824708153","9-10"
"131","0.714285714285714","0.638864144881307","0.844601010780847","0.783839400873726","0.493888888888889","0.808107448107448","9-11"
"132","0.785714285714286","0.661944648918333","0.851616383616384","0.871111520058889","0.452777777777778","0.853647069781567","9-12"
"133","0.707142857142857","0.569993788819876","0.814080557124035","0.809035196687371","0.330952380952381","0.810117727800655","9-13"
"134","0.75","0.651179653679654","0.844313946922642","0.836883116883117","0.46547619047619","0.838437531460787","9-14"
"135","0.721428571428571","0.616080368906456","0.838908694791048","0.797160737812912","0.435","0.811820728291316","9-15"
"136","0.771428571428571","0.640183982683983","0.836472049689441","0.882748917748918","0.397619047619048","0.856872335427506","10-1"
"137","0.714285714285714","0.532489648033126","0.796766798418972","0.85712215320911","0.207857142857143","0.823557312252964","10-2"
"138","0.728571428571428","0.590952380952381","0.825517482517482","0.842619047619048","0.339285714285714","0.824818720208002","10-3"
"139","0.785714285714286","0.637141414141414","0.848371541501976","0.882616161616162","0.391666666666667","0.863612293144208","10-4"
"140","0.757142857142857","0.630809806135893","0.834762845849802","0.862810088462262","0.398809523809524","0.846639491686498","10-5"
"141","0.735714285714286","0.669155844155844","0.854856839067365","0.797835497835498","0.540476190476191","0.823359173126615","10-6"
"142","0.692857142857143","0.57599107691987","0.818573505957407","0.780770032627618","0.371212121212121","0.791111065482958","10-7"
"143","0.728571428571429","0.561535228056967","0.8101966873706","0.855451408494887","0.267619047619048","0.82919959473151","10-8"
"144","0.671428571428571","0.572397891963109","0.814629186602871","0.741462450592885","0.403333333333333","0.773982056590752","10-9"
"145","0.707142857142857","0.608083416710419","0.834005399261154","0.784579531833536","0.431587301587302","0.803047697847905","10-10"
"146","0.728571428571428","0.671861471861472","0.855450219752279","0.779437229437229","0.564285714285714","0.813351506374762","10-11"
"147","0.785714285714286","0.67683465085639","0.857855072463768","0.870335968379446","0.483333333333333","0.8626212698249","10-12"
"148","0.778571428571428","0.678354674565201","0.870571428571428","0.839249031670084","0.517460317460318","0.851238776602653","10-13"
"149","0.671428571428571","0.58442156114925","0.807215766689451","0.759954233409611","0.408888888888889","0.77943049324785","10-14"
"150","0.721428571428571","0.690936735778841","0.847142857142857","0.790762360446571","0.591111111111111","0.812206501508827","10-15"
"151","0.771428571428571","0.685417046721395","0.860452380952381","0.844167426776122","0.526666666666667","0.845430730260452","11-1"
"152","0.742857142857143","0.642460003764352","0.84305713779398","0.824920007528703","0.46","0.829675086817944","11-2"
"153","0.721428571428571","0.57982683982684","0.808135704874835","0.844177489177489","0.31547619047619","0.82451859341647","11-3"
"154","0.721428571428572","0.594475880082287","0.818947368421053","0.837840649053464","0.351111111111111","0.822916314515394","11-4"
"155","0.742857142857143","0.62354762069865","0.825398654739616","0.854079368381428","0.393015873015873","0.835390490268539","11-5"
"156","0.685714285714286","0.582564935064935","0.819272984833625","0.757987012987013","0.407142857142857","0.785674224444108","11-6"
"157","0.742857142857143","0.714197159565581","0.860017316017316","0.823235588972431","0.60515873015873","0.831361831588718","11-7"
"158","0.757142857142857","0.672482433025911","0.85683355292051","0.84194899303595","0.503015873015873","0.843174603174603","11-8"
"159","0.714285714285714","0.687457939975102","0.861509835194046","0.761423816458141","0.613492063492063","0.804735704832131","11-9"
"160","0.785714285714286","0.683907396950875","0.862914862914863","0.872576698663655","0.495238095238095","0.864008859357697","11-10"
"161","0.75","0.589726085635697","0.823206720815416","0.861198203017425","0.318253968253968","0.840955052587004","11-11"
"162","0.728571428571429","0.638545078110295","0.840469916556873","0.807566346696781","0.469523809523809","0.821253144032497","11-12"
"163","0.692857142857143","0.590326086956522","0.818166740380363","0.765652173913044","0.415","0.790126415658331","11-13"
"164","0.728571428571429","0.662806324110672","0.857573412139976","0.789422172030868","0.536190476190476","0.818056388056388","11-14"
"165","0.692857142857143","0.585750988142292","0.822945508388502","0.792454357236966","0.379047619047619","0.80080315348608","11-15"
"166","0.757142857142857","0.629245313547373","0.837662337662338","0.854046182650302","0.404444444444444","0.845263271007952","12-1"
"167","0.721428571428572","0.615433536079989","0.83040404040404","0.805946437239343","0.424920634920635","0.816131202440606","12-2"
"168","0.728571428571429","0.657322703993185","0.845930735930736","0.798931122272083","0.515714285714286","0.81954100604129","12-3"
"169","0.807142857142857","0.728627580149319","0.885148378191856","0.863921826965305","0.593333333333333","0.872331257871676","12-4"
"170","0.685714285714286","0.544881333769206","0.807789661319073","0.783096000871745","0.306666666666667","0.791007729353837","12-5"
"171","0.721428571428572","0.607205695397915","0.823333333333333","0.827189168573608","0.387222222222222","0.821592437446836","12-6"
"172","0.757142857142857","0.653075851684547","0.847378574895737","0.852472049689441","0.453679653679654","0.843075880758808","12-7"
"173","0.721428571428571","0.614643134643135","0.826143421795596","0.821667221667222","0.407619047619048","0.81933358274701","12-8"
"174","0.75","0.676301844354476","0.834944586530264","0.824825910931174","0.527777777777778","0.82778231292517","12-9"
"175","0.742857142857143","0.65475378168742","0.840627656096764","0.827126610993888","0.482380952380952","0.830257298367145","12-10"
"176","0.742857142857143","0.654439994914823","0.85201376202655","0.817768878718536","0.491111111111111","0.829969371713558","12-11"
"177","0.785714285714286","0.713883838383838","0.87492908625901","0.844434343434343","0.583333333333333","0.856123661655577","12-12"
"178","0.735714285714286","0.608756103231807","0.821913043478261","0.842966751918159","0.374545454545455","0.82883353642201","12-13"
"179","0.785714285714286","0.71361801242236","0.872691511387164","0.85723602484472","0.57","0.861502063827645","12-14"
"180","0.785714285714286","0.689869775578215","0.859768492377188","0.863029594446474","0.516709956709957","0.859919236006193","12-15"
"181","0.678571428571429","0.613571428571429","0.83557744628952","0.737857142857143","0.489285714285714","0.779574896648067","13-1"
"182","0.778571428571429","0.67462356979405","0.857937016454179","0.853691584032545","0.495555555555555","0.853080916577157","13-2"
"183","0.735714285714286","0.601455862977602","0.813146997929607","0.849578392621871","0.353333333333333","0.830423027283862","13-3"
"184","0.728571428571429","0.651837474120083","0.850710108604845","0.790103519668737","0.513571428571429","0.816125476590593","13-4"
"185","0.728571428571429","0.593952106881169","0.820646013025876","0.832348658206782","0.355555555555556","0.824329998403491","13-5"
"186","0.771428571428571","0.672470609990061","0.855572871572872","0.840496775535677","0.504444444444444","0.846822966507177","13-6"
"187","0.771428571428571","0.690848484848485","0.861185770750988","0.848363636363636","0.533333333333333","0.851428571428571","13-7"
"188","0.721428571428572","0.626539537248919","0.84989898989899","0.781967963386728","0.471111111111111","0.812575053197783","13-8"
"189","0.714285714285714","0.693152356902357","0.865637891520245","0.77797138047138","0.608333333333333","0.807862407862408","13-9"
"190","0.721428571428571","0.629994932603628","0.842636895268474","0.798964224181616","0.461025641025641","0.811898531172624","13-10"
"191","0.735714285714286","0.592435726998656","0.832450216450217","0.827411136536995","0.357460317460317","0.828205385841234","13-11"
"192","0.721428571428572","0.609411790345429","0.841357180830865","0.803585485452762","0.415238095238095","0.817056076036779","13-12"
"193","0.778571428571429","0.659089026915114","0.848952380952381","0.872463768115942","0.445714285714286","0.858882067670227","13-13"
"194","0.771428571428571","0.69091341991342","0.861277997364954","0.848493506493507","0.533333333333333","0.85172388335179","13-14"
"195","0.75","0.617868435911914","0.835494071146245","0.850931677018634","0.384805194805195","0.83979973607464","13-15"
"196","0.707142857142857","0.60148033126294","0.824006211180124","0.805103519668737","0.397857142857143","0.805481888070361","14-1"
"197","0.757142857142857","0.612838791643139","0.826849816849817","0.87162996423866","0.354047619047619","0.846361334469197","14-2"
"198","0.721428571428571","0.604973649538867","0.835555555555556","0.808280632411067","0.401666666666667","0.816446808077103","14-3"
"199","0.714285714285714","0.604511799921411","0.828839199447895","0.814579155398377","0.394444444444444","0.815094587470725","14-4"
"200","0.792857142857143","0.714337474120083","0.876687038451744","0.851532091097308","0.577142857142857","0.861862990810359","14-5"
"201","0.657142857142857","0.566484848484848","0.805511638120334","0.749636363636364","0.383333333333333","0.770343300110742","14-6"
"202","0.742857142857143","0.630058317731087","0.845839400873726","0.833449968795506","0.426666666666667","0.833414306575384","14-7"
"203","0.757142857142857","0.698099415204678","0.862813852813853","0.818421052631579","0.577777777777778","0.837568515783358","14-8"
"204","0.685714285714286","0.596732229123534","0.82734962406015","0.76632160110421","0.427142857142857","0.787601191315735","14-9"
"205","0.742857142857143","0.612914078674948","0.82554062362758","0.856542443064182","0.369285714285714","0.835563711650668","14-10"
"206","0.757142857142857","0.625138214442562","0.824341238471673","0.873133571742267","0.377142857142857","0.845661338939384","14-11"
"207","0.742857142857143","0.658441558441558","0.855894736842105","0.807359307359307","0.509523809523809","0.828862777077619","14-12"
"208","0.707142857142857","0.650744788033791","0.844588744588745","0.79027745485546","0.511212121212121","0.803492801394106","14-13"
"209","0.714285714285714","0.59122894522208","0.818300279684719","0.806426144412414","0.376031746031746","0.809535852609665","14-14"
